empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,white-pawn,empty,empty,black-pawn,empty,empty,empty,empty,white-knight,white-pawn,empty,black-pawn,empty,empty,empty,empty,white-pawn,empty,empty,black-pawn,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,black-rook,empty,empty,empty,empty,empty,empty,empty,empty,empty
empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,white-pawn,empty,empty,black-pawn,empty,empty,empty,empty,white-knight,white-pawn,empty,black-pawn,empty,empty,empty,empty,white-pawn,empty,black-pawn,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,black-rook,empty,empty,empty,empty,empty,empty,empty,empty,empty
empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,white-pawn,empty,empty,black-pawn,empty,empty,empty,empty,white-knight,empty,empty,black-pawn,empty,empty,empty,empty,white-pawn,empty,white-pawn,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,black-rook,empty,empty,empty,empty,empty,empty,empty,empty,empty
empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,white-pawn,empty,empty,black-pawn,empty,empty,empty,empty,white-knight,empty,empty,empty,empty,empty,empty,empty,white-pawn,empty,black-pawn,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,black-rook,empty,empty,empty,empty,empty,empty,empty,empty,empty
empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,white-pawn,empty,white-knight,black-pawn,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,white-pawn,empty,black-pawn,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,black-rook,empty,empty,empty,empty,empty,empty,empty,empty,empty
empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,white-pawn,empty,white-knight,black-pawn,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,white-pawn,empty,black-pawn,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,black-rook,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,white-pawn,empty,white-knight,black-pawn,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,black-rook,empty,black-pawn,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,white-pawn,empty,empty,black-pawn,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,black-rook,empty,black-pawn,white-knight,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
